ID;Plaats;Straat;PostCode;Huisnummer;HuishoudenID;WatermeterID
2062;Rotterdam;Gerdesiaweg;3061RT;325;3;4
2063;Rotterdam;Vlietlaan;3061DX;32A;2;4
2064;Rotterdam;Doctor Zamenhofstraat;3061SJ;32B;4;2
2065;Rotterdam;Admiraliteitskade;3063ED;32C;5;3
2066;Rotterdam;Admiraliteitskade;3063ED;32H;2;2
2067;Rotterdam;Robert Baeldestraat;3061TK;32;1;1
2068;Rotterdam;Doctor Zamenhofstraat;3061SE;33A;1;3
2069;Rotterdam;Weteringstraat;3061PS;348;5;1
2070;Rotterdam;Naaldwijkstraat;3061PG;35;4;4
2071;Rotterdam;Oostzeedijk;3063CD;352C;1;4
2072;Rotterdam;Papegaaistraat;3061CW;36;3;3
2073;Rotterdam;Oostplein;3061CH;363;2;3
2074;Rotterdam;Brouwersstraat;3061ND;39B;5;2
2075;Rotterdam;Krekelstraat;3061VC;3A;2;2
2076;Rotterdam;Hommelstraat;3061VA;3A;2;1
2077;Rotterdam;Frederik van Eedenstraat;3061SL;3C;2;1
2078;Rotterdam;Dijkstraat;3061TB;37B;3;3
2079;Rotterdam;Libellenstraat;3061VG;38B;5;3
2080;Rotterdam;Goudse Rijweg;3061DE;38C;1;3
2081;Rotterdam;Honingbijstraat;3061VZ;39;4;4
2082;Rotterdam;Libellenstraat;3061VG;48A;3;2
2083;Rotterdam;Plantagestraat;3061SZ;8C;4;4
2084;Rotterdam;Sionstraat;3061ES;412;1;3
2085;Rotterdam;Frits Ruysstraat;3061MC;41B;2;1
2086;Rotterdam;Oosteinde;3061ST;42A;4;4
2087;Rotterdam;Oudedijk;3061AX;444;4;1
2088;Rotterdam;Gerdesiaweg;3061RW;445;5;3
2089;Rotterdam;Frits Ruysstraat;3061MG;44B;3;1
2090;Rotterdam;Frits Ruysstraat;3061MC;45C;2;1
2091;Rotterdam;Koenenstraat;3061NS;47;5;1
2092;Rotterdam;Gashouderstraat;3061EJ;47B;5;1
2093;Rotterdam;Goudse Rijweg;3061DC;4A;2;4
2094;Rotterdam;Robert Baeldestraat;3061TL;84;2;3
2095;Rotterdam;Goudse Rijweg;3061DC;4C;3;3
2096;Rotterdam;Frits Ruysstraat;3061MD;51C;5;3
2097;Rotterdam;'s-Lands werf;3063GB;52;4;3
2098;Rotterdam;Ketenstraat;3061MJ;52;3;3
2099;Rotterdam;Taborstraat;3061EW;52;4;1
2100;Rotterdam;Vredenoordlaan;3061RN;52B;3;3
2101;Rotterdam;Koenenstraat;3061NS;59;1;3
2102;Rotterdam;Oostplein;3031EP;547;2;2
2103;Rotterdam;Vredenoordlaan;3061RN;54D;1;4
2104;Rotterdam;Honingbijstraat;3061VZ;7;4;3
2105;Rotterdam;Marktveldstraat;3031BS;70;4;3
2106;Rotterdam;Papegaaistraat;3061CW;72;3;4
2107;Rotterdam;'s-Lands werf;3063GC;57;4;3
2108;Rotterdam;Oudedijk;3061AX;576;4;4
2109;Rotterdam;Wollefoppenstraat;3061MX;61;2;1
2110;Rotterdam;Hoge Boezem;3061CM;69;3;2
2111;Rotterdam;Brouwersstraat;3061NE;97;4;4
2112;Rotterdam;Admiraliteitskade;3063ED;74R;2;2
2113;Rotterdam;Koenenstraat;3061NS;75;4;3
2114;Rotterdam;Wollefoppenstraat;3061MX;75B;5;1
2115;Rotterdam;Admiraliteitskade;3063EE;75G;3;3
2116;Rotterdam;Plantageweg;3061PH;7B;4;4
2117;Rotterdam;Marinus van der Stoepstraat;3061PC;7C;2;4
2118;Rotterdam;Vlinderstraat;3061VM;8;4;3
2119;Rotterdam;'s-Lands werf;3063GC;94A;2;2
2120;Rotterdam;Oosteinde;3061SN;95;5;1
2121;Rotterdam;Frederik van Eedenstraat;3061SL;9B;4;2
2122;Rotterdam;Hélène Swarthstraat;3061CJ;9C;1;2
2123;Rotterdam;Van Meekerenstraat;3034GD;100A;2;3
2124;Rotterdam;Pootstraat;3034BD;106;4;1
2125;Rotterdam;Van Meekerenstraat;3034GD;106B;3;2
2126;Rotterdam;Jonker Fransstraat;3031AX;108C;4;3
2127;Rotterdam;Jan van Loonslaan;3031PL;10A;1;3
2128;Rotterdam;Kortebrantstraat;3031PM;11;4;4
2129;Rotterdam;Goudseplein;3031ZE;112;2;1
2130;Rotterdam;Jonker Fransstraat;3031AZ;128D;2;1
2131;Rotterdam;Jan van Loonslaan;3031PL;12A;2;3
2132;Rotterdam;Vondelweg;3031PV;113;5;2
2133;Rotterdam;Koepelstraat;3031VC;20C;2;4
2134;Rotterdam;Carel van Nieveltstraat;3031RA;11B;3;3
2135;Rotterdam;Jonker Fransstraat;3031AL;11H;1;2
2136;Rotterdam;Willem Smalthof;3031NL;12;3;3
2137;Rotterdam;Crooswijksestraat;3034AR;120;5;4
2138;Rotterdam;Spiegelnisserkade;3031VM;124;2;1
2139;Rotterdam;Crooswijkseweg;3034HP;124C;1;4
2140;Rotterdam;Jan van Loonslaan;3031PL;12H;1;1
2141;Rotterdam;Dirk Wittestraat;3034WE;13;2;3
2142;Rotterdam;Spiegelnisserstraat;3034CW;13;4;4
2143;Rotterdam;Crooswijkseweg;3034HP;132D;4;1
2144;Rotterdam;Frederiksplein;3034LA;16;2;3
2145;Rotterdam;Veemarktstraat;3031NR;162;4;1
2146;Rotterdam;Boezemstraat;3034EL;143;4;4
2147;Rotterdam;Jonker Fransstraat;3031AS;143;3;1
2148;Rotterdam;Carel van Nieveltstraat;3031RA;13C;5;4
2149;Rotterdam;Jonker Fransstraat;3031AL;13J;3;3
2150;Rotterdam;Goudseplein;3031ZG;142;2;1
2151;Rotterdam;Crooswijksesingel;3034CG;14B;1;1
2152;Rotterdam;Pisuissestraat;3034WJ;15;2;2
2153;Rotterdam;Vondelweg;3031PW;154;4;4
2154;Rotterdam;Pootstraat;3034BD;156;3;3
2155;Rotterdam;Boezemstraat;3034EL;159;5;1
2156;Rotterdam;Goudsesingel;3031EB;15B;4;4
2157;Rotterdam;Van Reynstraat;3034JV;170;5;1
2158;Rotterdam;Crooswijkseweg;3031XC;175;5;3
2159;Rotterdam;Rubroekstraat;3034NS;178;3;2
2160;Rotterdam;Boezemsingel;3034EB;23;4;3
2161;Rotterdam;Vondelhof;3031PR;17;3;1
2162;Rotterdam;Admiraal de Ruyterweg;3031AA;17C;3;2
2163;Rotterdam;Goudsesingel;3031EB;19C;5;4
2164;Rotterdam;Goudseplein;3031ZH;189;2;4
2165;Rotterdam;Marnixstraat;3034LW;18F;2;3
2166;Rotterdam;Admiraal de Ruyterweg;3031AA;205;2;1
2167;Rotterdam;Carel van Nieveltstraat;3031RB;21A;4;1
2168;Rotterdam;Goudse Rijweg;3031CK;214;2;2
2169;Rotterdam;Goudsesingel;3031EB;23B;4;3
2170;Rotterdam;Van Reynstraat;3034JT;22;1;1
2171;Rotterdam;Goudsesingel;3031EJ;221C;1;3
2172;Rotterdam;Goudseplein;3031ZH;225;5;1
2173;Rotterdam;Goudsesingel;3031EK;225E;1;3
2174;Rotterdam;Hugo de Grootstraat;3031XJ;27;4;4
2175;Rotterdam;Van Meekerenstraat;3034GB;301;3;3
2176;Rotterdam;Pijperstraat;3034BJ;24;2;1
2177;Rotterdam;Bernardus Gewinstraat;3031SE;24C;4;4
2178;Rotterdam;Spiegelnisserstraat;3034CW;25;3;3
2179;Rotterdam;Pleretstraat;3034JH;251;2;2
2180;Rotterdam;Bernardus Gewinstraat;3031SC;25B;1;2
2181;Rotterdam;Goudsesingel;3031EB;25D;2;2
2182;Rotterdam;Hendrik de Keyserstraat;3034CM;26;5;2
2183;Rotterdam;Marnixstraat;3034LW;26E;4;4
2184;Rotterdam;Bernardus Gewinstraat;3031SC;27C;3;3
2185;Rotterdam;Van Meekerenstraat;3034GE;286;5;3
2186;Rotterdam;Crooswijksestraat;3034AR;292;2;4
2187;Rotterdam;Laanzichtstraat;3031VG;30;1;2
2188;Rotterdam;Goudse Rijweg;3031CK;300;3;2
2189;Rotterdam;Isaäc Hubertstraat;3034CP;31;4;2
2190;Rotterdam;Crooswijksestraat;3034AR;376;3;4
2191;Rotterdam;Laanzichtstraat;3031VG;32;4;4
2192;Rotterdam;Lombardkade;3031AH;32B;3;1
2193;Rotterdam;Pijperstraat;3034BJ;36B;2;1
2194;Rotterdam;Laanzichtstraat;3031VG;38;5;4
2195;Rotterdam;Meermanstraat;3031XP;38;3;3
2196;Rotterdam;Brussestraat;3031SH;3B;3;1
2197;Rotterdam;Hoveniersstraat;3031PC;3C;1;1
2198;Rotterdam;Spiegelnisserplein;3034CZ;4;4;4
2199;Rotterdam;Veemarktstraat;3031NN;4;4;2
2200;Rotterdam;Goudsesingel;3031ED;41F;3;4
2201;Rotterdam;Crooswijksestraat;3034AR;422;2;4
2202;Rotterdam;Koepelstraat;3031VD;42A;1;3
2203;Rotterdam;Jonker Fransstraat;3031AV;42B;2;1
2204;Rotterdam;Goudse Rijweg;3031CG;595;4;2
2205;Rotterdam;Palissanderstraat;3031TR;48;4;2
2206;Rotterdam;Van Reynstraat;3034JV;46;3;1
2207;Rotterdam;Van Galenstraat;3031TD;47;4;1
2208;Rotterdam;Van Alkemadestraat;3031PA;52;2;1
2209;Rotterdam;Veemarktstraat;3031NN;50;2;1
2210;Rotterdam;Goudse Rijweg;3031CG;507;3;4
2211;Rotterdam;Veemarktstraat;3031NN;51;4;1
2212;Rotterdam;Frederikstraat;3034LN;532;1;2
2213;Rotterdam;Crooswijksestraat;3034AP;94;4;1
2214;Rotterdam;Goudse Rijweg;3031CG;607;5;2
2215;Rotterdam;Willem Smalthof;3031NM;61;4;4
2216;Rotterdam;Herman Robbersstraat;3031RJ;64C;4;1
2217;Rotterdam;Hendrikstraat;3034LP;65;3;2
2218;Rotterdam;Marnixstraat;3034LZ;82A;4;2
2219;Rotterdam;Laanzichtstraat;3031VE;69;3;2
2220;Rotterdam;Anna Blamanhof;3031NA;7;1;3
2221;Rotterdam;Pootstraat;3034BD;72;4;3
2222;Rotterdam;Hendrikstraat;3034LP;76;4;2
2223;Rotterdam;Anna Blamanhof;3031NA;9;2;2
2224;Rotterdam;Jan van Loonshof;3031PJ;9;2;4
2225;Rotterdam;Leopoldstraat;3031ST;9;2;4
2226;Rotterdam;Goudse Rijweg;3031CH;90;2;3
2227;Rotterdam;Vondelweg;3031PW;90;3;3
2228;Rotterdam;Herman Robbersstraat;3031RK;90D;3;4
2229;Rotterdam;Vondelweg;3031PV;95E;2;3
2230;Rotterdam;Vondelweg;3031PV;95J;2;3
2231;Rotterdam;Hoveniersstraat;3031PE;96;3;4
2232;Rotterdam;Goudseplein;3031ZE;97;3;3
2233;Rotterdam;Vondelweg;3031PV;99A;4;1
2234;Rotterdam;Johan de Meesterstraat;3031SM;9A;3;1
2235;Rotterdam;Brussestraat;3031SH;9C;4;1
2236;Rotterdam;Rakstraat;3034RD;23B;4;4
2237;Rotterdam;Tamboerstraat;3034PV;10C;3;3
2238;Rotterdam;Nieuwe Crooswijkseweg;3034PL;13;2;2
2239;Rotterdam;Ruivenstraat;3036DH;130;3;3
2240;Rotterdam;Rusthoflaan;3034XP;102;2;4
2241;Rotterdam;Tochtstraat;3036SH;107;3;1
2242;Rotterdam;Hooglandstraat;3036PN;114C;2;4
2243;Rotterdam;Zaagmolenstraat;3036HH;117B;1;4
2244;Rotterdam;Reserveboezemstraat;3034SX;12;3;4
2245;Rotterdam;Bloklandstraat;3036TG;127;3;2
2246;Rotterdam;Crooswijksebocht;3034NB;12B;4;4
2247;Rotterdam;Boezemstraat;3034EE;13B;1;1
2248;Rotterdam;Schoonoordstraat;3036XE;13B;2;4
2249;Rotterdam;Benthuizerstraat;3036CG;14;4;4
2250;Rotterdam;Bloklandstraat;3036TH;147A;2;2
2251;Rotterdam;Wilgenstraat;3036WP;14;2;3
2252;Rotterdam;Zwaanshals;3036KK;151A;2;1
2253;Rotterdam;Zwaanshals;3036KK;151B;4;3
2254;Rotterdam;Louwerslootstraat;3036PV;153;3;3
2255;Rotterdam;Kerkhoflaan;3034TC;143;4;1
2256;Rotterdam;Linker Rottekade;3034NT;15B;3;1
2257;Rotterdam;Ruivenstraat;3036DH;164;3;3
2258;Rotterdam;Louwerslootstraat;3036PV;166C;3;3
2259;Rotterdam;Paradijslaan;3034SM;16C;2;2
2260;Rotterdam;Catharina van Zoelenstraat;3034SW;17;2;3
2261;Rotterdam;Crooswijksebocht;3034NC;19B;4;3
2262;Rotterdam;1e Pijnackerstraat;3036GB;19C;2;2
2263;Rotterdam;Crooswijksebocht;3034NB;17E;1;1
2264;Rotterdam;Ruivenstraat;3036DD;189;3;4
2265;Rotterdam;Loofdakstraat;3036JN;20;2;3
2266;Rotterdam;Zwaanshals;3036KM;205C;3;1
2267;Rotterdam;Kerkhoflaan;3034TJ;216;3;3
2268;Rotterdam;Hooglandstraat;3036PJ;22;4;4
2269;Rotterdam;Schuttersstraat;3034RL;24;4;4
2270;Rotterdam;Exercitiestraat;3034RC;24A;2;4
2271;Rotterdam;Zaagmolendrift;3036JW;27H;2;1
2272;Rotterdam;Wolstraat;3036JS;32;5;1
2273;Rotterdam;Bloklandstraat;3036TL;36;3;4
2274;Rotterdam;Wolstraat;3036JS;36;4;2
2275;Rotterdam;Schoonoordstraat;3036XG;39C;2;4
2276;Rotterdam;Couwaelstraat;3034PB;41;4;4
2277;Rotterdam;Vinkenstraat;3036XL;43;2;2
2278;Rotterdam;Rusthoflaan;3034XH;43A;2;1
2279;Rotterdam;Raephorststraat;3036VB;43C;4;2
2280;Rotterdam;Raephorststraat;3036VB;43D;1;2
2281;Rotterdam;Benthuizerstraat;3036CJ;44F;3;2
2282;Rotterdam;Rusthoflaan;3034XL;44H;1;3
2283;Rotterdam;Bloklandstraat;3036TM;54D;5;2
2284;Rotterdam;Bloklandstraat;3036TL;46A;5;4
2285;Rotterdam;Schuttersstraat;3034RM;46A;3;3
2286;Rotterdam;Benthuizerstraat;3036CJ;46D;4;3
2287;Rotterdam;Vinkenstraat;3036XS;48B;3;4
2288;Rotterdam;Vletstraat;3036ZJ;4A;5;2
2289;Rotterdam;Couwaelstraat;3034PB;51;4;2
2290;Rotterdam;Meidoornstraat;3036WD;57;4;2
2291;Rotterdam;Rusthoflaan;3034XJ;59B;3;1
2292;Rotterdam;Boezemlaan;3034XD;59D;2;1
2293;Rotterdam;Rusthoflaan;3034XE;5D;3;4
2294;Rotterdam;Meidoornstraat;3036WD;61;2;4
2295;Rotterdam;Meidoornstraat;3036WG;62;2;2
2296;Rotterdam;Benthuizerstraat;3036CK;68B;1;1
2297;Rotterdam;Nieuwe Crooswijkseweg;3034PS;68B;2;1
2298;Rotterdam;Hooglandstraat;3036PD;75B;2;1
2299;Rotterdam;Hooglandstraat;3036PM;78C;4;3
2300;Rotterdam;Bloklandstraat;3036TN;78E;4;3
2301;Rotterdam;Hooglandstraat;3036PE;79C;3;2
2302;Rotterdam;Crooswijksebocht;3034NA;7A;1;2
2303;Rotterdam;Schuttersstraat;3034RL;8;4;1
2304;Rotterdam;Kerkhoflaan;3034TC;85;5;1
2305;Rotterdam;Tochtstraat;3036SN;88A;2;1
2306;Rotterdam;Hooglandstraat;3036PM;90A;2;3
2307;Rotterdam;Raephorststraat;3036VJ;8D;3;2
2308;Rotterdam;Kerkhoflaan;3034TC;93;5;4
2309;Rotterdam;Hooglandstraat;3036PE;93D;1;3
2310;Rotterdam;Zwaanshalskade;3036JJ;95;4;4
2311;Rotterdam;Tochtstraat;3036SG;95C;5;1
2312;Rotterdam;Paradijslaan;3034SJ;97D;3;3
2313;Rotterdam;Banierstraat;3032PA;15D;3;2
2314;Rotterdam;Burgemeester Roosstraat;3035AD;16;4;2
2315;Rotterdam;Jensiusstraat;3035VC;33B;3;1
2316;Rotterdam;Bergstraat;3035TD;12C;5;4
2317;Rotterdam;Pompenburg;3032EM;130;3;4
2318;Rotterdam;1e Pijnackerstraat;3035GX;130A;5;2
2319;Rotterdam;Noordsingel;3032BH;110;5;1
2320;Rotterdam;Vijverhofstraat;3032SH;109;3;2
2321;Rotterdam;Jensiusstraat;3035VD;10A;4;2
2322;Rotterdam;Roo-Valkstraat;3032RB;11C;3;4
2323;Rotterdam;Bergstraat;3035TA;11E;3;3
2324;Rotterdam;Zomerhofstraat;3032CK;11F;3;3
2325;Rotterdam;Pompenburg;3032EM;12;4;3
2326;Rotterdam;1e Pijnackerstraat;3035GW;110B;2;1
2327;Rotterdam;Zaagmolenstraat;3035HG;110E;1;2
2328;Rotterdam;Bergstraat;3035TA;11A;3;2
2329;Rotterdam;Zwart Janstraat;3035AP;121A;2;2
2330;Rotterdam;1e Pijnackerstraat;3035GW;120B;2;2
2331;Rotterdam;Stroveer;3032GA;122;4;3
2332;Rotterdam;Noordplein;3032XN;124;3;4
2333;Rotterdam;Zaagmolenkade;3035KD;124;3;3
2334;Rotterdam;Vijverhofstraat;3032SJ;127B;5;4
2335;Rotterdam;Banierstraat;3032PL;128;1;4
2336;Rotterdam;Heer Bokelweg;3032AD;129;1;4
2337;Rotterdam;Stroveer;3032GA;132;5;2
2338;Rotterdam;Noordsingel;3032BJ;132B;3;1
2339;Rotterdam;Paap Dirckstraat;3032SW;15;2;4
2340;Rotterdam;Noordsingel;3032BK;138C;5;4
2341;Rotterdam;Noordsingel;3032BK;138E;3;4
2342;Rotterdam;Zwart Janstraat;3035AR;139B;3;1
2343;Rotterdam;Kromme Wiekstraat;3035RB;14;3;2
2344;Rotterdam;Agniesestraat;3032TJ;141;2;2
2345;Rotterdam;Zaagmolenkade;3035KD;141;2;4
2346;Rotterdam;Zwart Janstraat;3035AZ;142A;4;3
2347;Rotterdam;Zaagmolenstraat;3035HJ;144B;2;4
2348;Rotterdam;Heer Bokelweg;3032AD;145;4;3
2349;Rotterdam;Graaf Balderikstraat;3032HC;154;2;1
2350;Rotterdam;Heer Bokelweg;3032AD;158;5;3
2351;Rotterdam;Zaagmolenstraat;3035HA;14B;3;3
2352;Rotterdam;Gerard Scholtenstraat;3035SC;19A;5;3
2353;Rotterdam;Banierstraat;3032PL;154;2;4
2354;Rotterdam;Roo-Valkstraat;3032RB;15A;3;1
2355;Rotterdam;Zwart Janstraat;3035AJ;15A;3;2
2356;Rotterdam;Rechter Rottekade;3032XD;185;5;2
2357;Rotterdam;Almondestraat;3032CD;161;3;4
2358;Rotterdam;Hofdijk;3032CG;163;2;3
2359;Rotterdam;Zaagmolenkade;3035KD;170;4;1
2360;Rotterdam;Gravin Adélastraat;3032HA;172;1;1
2361;Rotterdam;Meester Marrestraat;3032SV;18;2;3
2362;Rotterdam;Gerard Scholtenstraat;3035SL;18A;2;2
2363;Rotterdam;Zaagmolendrift;3035JA;18B;3;3
2364;Rotterdam;Hofdijk;3032CG;191;3;2
2365;Rotterdam;Zaagmolenkade;3035KC;196;2;3
2366;Rotterdam;Graaf Balderikstraat;3032HC;20;3;1
2367;Rotterdam;Bergweg;3035BM;200A;3;2
2368;Rotterdam;Almondestraat;3032CD;203;3;2
2369;Rotterdam;Bergweg;3035BN;208B;3;4
2370;Rotterdam;Roo-Valkstraat;3032RE;26B;5;4
2371;Rotterdam;Noordsingel;3032BM;218;5;2
2372;Rotterdam;Jacob Catsstraat;3035PA;21B;3;3
2373;Rotterdam;Roo-Valkstraat;3032RE;22C;3;4
2374;Rotterdam;Bergweg;3035BR;236A;2;4
2375;Rotterdam;Stroveer;3032GB;237;3;1
2376;Rotterdam;Zwaanshals;3035KE;249A;2;1
2377;Rotterdam;Ammersooiseplein;3032RP;25;4;2
2378;Rotterdam;Jacob Catsstraat;3035PJ;251;2;1
2379;Rotterdam;Zaagmolenkade;3035KA;32;5;3
2380;Rotterdam;Hofdijk;3032CG;323;5;4
2381;Rotterdam;Bergweg;3035BR;254;4;2
2382;Rotterdam;Zwaanshals;3035KM;260A;4;2
2383;Rotterdam;Herlaerstraat;3032VD;27B;2;1
2384;Rotterdam;Heemsteêstraat;3032VB;28;3;3
2385;Rotterdam;Stroveer;3032GA;284;4;2
2386;Rotterdam;Rottestraat;3032XK;29;1;1
2387;Rotterdam;Woelwijkstraat;3035VK;29;3;3
2388;Rotterdam;Pompenburg;3032EM;290;2;2
2389;Rotterdam;Noordmolenstraat;3035RJ;2B;3;3
2390;Rotterdam;Bergstraat;3035TD;30A;4;2
2391;Rotterdam;Zwart Janstraat;3035AT;30A;4;3
2392;Rotterdam;Touwbaan;3035WZ;31;2;3
2393;Rotterdam;Bergweg;3032BB;318H;4;4
2394;Rotterdam;Noordmolenstraat;3035RK;38D;5;3
2395;Rotterdam;Rechter Rottekade;3032XG;331;2;3
2396;Rotterdam;Schout Heynricstraat;3032SX;34;3;1
2397;Rotterdam;Teilingerstraat;3032AW;34;1;3
2398;Rotterdam;Jacob Catsstraat;3035PW;344;4;1
2399;Rotterdam;Pompenburg;3032EM;356;2;4
2400;Rotterdam;Heemsteêstraat;3032VB;36;3;3
2401;Rotterdam;Vletstraat;3035ZD;42D;4;2
2402;Rotterdam;Wateringhestraat;3032VH;39;1;2
2403;Rotterdam;Jensiusstraat;3035VC;39D;4;3
2404;Rotterdam;Aelwijn-Floriszstraat;3035CA;3B;4;4
2405;Rotterdam;Rechter Rottekade;3032XH;413;3;1
2406;Rotterdam;Jacob Catsstraat;3035PW;420;4;4
2407;Rotterdam;Tollensstraat;3035NC;45;4;3
2408;Rotterdam;Schiekade;3032AK;46F;1;1
2409;Rotterdam;Rembrandtstraat;3035LM;47A;3;2
2410;Rotterdam;Rembrandtstraat;3035LM;47B;4;2
2411;Rotterdam;Zwaanshals;3035KS;484;4;3
2412;Rotterdam;Gravin Adélastraat;3032HB;5;4;1
2413;Rotterdam;Bergstraat;3035TE;50B;5;1
2414;Rotterdam;Teilingerstraat;3032AS;51D;2;3
2415;Rotterdam;Teilingerstraat;3032AS;51F;5;1
2416;Rotterdam;Goudsesingel;3032EN;521;3;3
2417;Rotterdam;Hofdijk;3032CG;523;3;4
2418;Rotterdam;Gerard Scholtenstraat;3035SM;52B;2;2
2419;Rotterdam;Schiekade;3032AK;52D;3;3
2420;Rotterdam;Schiekade;3032AZ;532;3;2
2421;Rotterdam;Vijverhofstraat;3032SC;53A;2;4
2422;Rotterdam;Rembrandtstraat;3035LT;54;2;1
2423;Rotterdam;Gravin Adélastraat;3032HA;56;1;3
2424;Rotterdam;Rembrandtstraat;3035LT;56;1;1
2425;Rotterdam;Hofdijk;3032CG;563;4;4
2426;Rotterdam;Schiekade;3032AZ;578;3;3
2427;Rotterdam;Heemsteêstraat;3032VB;58;3;1
2428;Rotterdam;Hofdijk;3032CG;58;3;1
2429;Rotterdam;Zwaanshals;3035KT;594;5;2
2430;Rotterdam;Noordsingel;3032BD;6;3;3
2431;Rotterdam;Paap Dirckstraat;3032SW;61;3;2
2432;Rotterdam;Pompenburg;3032EM;62;3;2
2433;Rotterdam;Agniesestraat;3032TN;64B;2;3
2434;Rotterdam;Noordmolenstraat;3035RL;66A;4;4
2435;Rotterdam;Noordmolenstraat;3035RL;66A;2;4
2436;Rotterdam;Paap Dirckstraat;3032SW;68;1;2
2437;Rotterdam;Pompenburg;3032EM;68;5;1
2438;Rotterdam;Noordsingel;3035EK;69B;5;4
2439;Rotterdam;Zwart Janstraat;3035AV;70B;3;1
2440;Rotterdam;Wiekstraat;3035XN;71;4;4
2441;Rotterdam;Gravin Adélastraat;3032HA;72;3;3
2442;Rotterdam;Zaagmolenstraat;3035HD;72B;3;2
2443;Rotterdam;Teilingerstraat;3032AV;75B;1;1
2444;Rotterdam;Heer Bokelweg;3032AD;76;2;1
2445;Rotterdam;Heer Bokelweg;3032AD;75;2;3
2446;Rotterdam;Banierstraat;3032PH;8;1;3
2447;Rotterdam;Banierstraat;3032PJ;80B;3;3
2448;Rotterdam;Bergstraat;3035TH;80B;2;1
2449;Rotterdam;Heer Bokelweg;3032AD;78;5;3
2450;Rotterdam;Zaagmolenstraat;3035HD;78A;2;4
2451;Rotterdam;Hofdijk;3032CG;79;2;4
2452;Rotterdam;Zwart Janstraat;3035AJ;7A;2;4
2453;Rotterdam;Noordsingel;3035EG;7B;3;2
2454;Rotterdam;Noordmolenstraat;3035RH;83;3;4
2455;Rotterdam;Rechter Rottekade;3032XB;83;3;2
2456;Rotterdam;Vijverhofstraat;3032SG;81B;2;3
2457;Rotterdam;Noordsingel;3035EL;89B;4;4
2458;Rotterdam;Pijnackerplein;3035GB;8a;3;4
2459;Rotterdam;Agniesestraat;3032TK;8a;5;3
2460;Rotterdam;Gerard Scholtenstraat;3035SL;8B;5;2
2461;Rotterdam;Stroveer;3032GB;91;5;2
2462;Rotterdam;Agniesestraat;3032TP;92B;2;4
2463;Rotterdam;Banierstraat;3032PG;95C;3;1
2464;Rotterdam;Noordsingel;3035EG;9A;4;3
2465;Rotterdam;Woelwijkstraat;3035VN;97;2;2
2466;Rotterdam;Bergstraat;3035TA;9E;4;2
2467;Rotterdam;Willebrordusstraat;3037TW;102A;2;4
2468;Rotterdam;Stadhoudersplein;3038EA;102;1;3
2469;Rotterdam;Ackersdijkstraat;3037VE;103C;3;2
2470;Rotterdam;Willebrordusstraat;3037TN;105D;2;2
2471;Rotterdam;Schieweg;3038BE;128B;5;4
2472;Rotterdam;De Savornin Lohmanlaan;3038NH;111A;2;3
2473;Rotterdam;Ackersdijkstraat;3037VN;112B;2;3
2474;Rotterdam;Anna van Westrienenstraat;3038SX;113;2;1
2475;Rotterdam;De Savornin Lohmanlaan;3038NH;113B;3;2
2476;Rotterdam;Willebrordusstraat;3037TX;114;4;1
2477;Rotterdam;Schieweg;3038BD;114C;4;4
2478;Rotterdam;De Savornin Lohmanlaan;3038NH;117A;1;2
2479;Rotterdam;De Savornin Lohmanlaan;3038NS;118A;1;2
2480;Rotterdam;De Savornin Lohmanlaan;3038NS;122A;1;4
2481;Rotterdam;Bergweg;3037EE;133A;3;1
2482;Rotterdam;Willebrordusstraat;3037TP;133B;3;1
2483;Rotterdam;Ackersdijkstraat;3037VN;130;2;1
2484;Rotterdam;Insulindestraat;3038JK;137A;5;1
2485;Rotterdam;Willebrordusstraat;3037TP;139B;3;4
2486;Rotterdam;Willebrordusplein;3037TD;16B;3;1
2487;Rotterdam;Talmastraat;3038SL;13G;3;2
2488;Rotterdam;De Savornin Lohmanlaan;3038NT;142;4;4
2489;Rotterdam;Heulstraat;3038KP;146;2;4
2490;Rotterdam;Doctor de Visserstraat;3038TP;151;2;2
2491;Rotterdam;Bergselaan;3037BH;151B;3;2
2492;Rotterdam;Berkelselaan;3037PD;155;4;4
2493;Rotterdam;Bergselaan;3037CH;156A;2;4
2494;Rotterdam;De Savornin Lohmanlaan;3038NT;160;3;1
2495;Rotterdam;Bergselaan;3037BJ;169B;2;1
2496;Rotterdam;Zestienhovenstraat;3037XS;16C;4;4
2497;Rotterdam;Bergweg;3037EH;179;4;1
2498;Rotterdam;Talmastraat;3038SL;17E;3;2
2499;Rotterdam;Tak van Poortvlietstraat;3038NV;1B;3;4
2500;Rotterdam;Anna van Westrienenstraat;3038SX;201;4;2
2501;Rotterdam;Bergsingel;3037GG;209;3;2
2502;Rotterdam;Zestienhovenstraat;3037XS;20C;4;1
2503;Rotterdam;Bergsingel;3037GR;210A;1;3
2504;Rotterdam;Bergsingel;3037GG;213;2;3
2505;Rotterdam;Voorburgstraat;3037ER;217;2;1
2506;Rotterdam;Schieweg;3038AV;219A;1;1
2507;Rotterdam;Bergsingel;3037GW;259;5;2
2508;Rotterdam;Anna van Westrienenstraat;3038SX;221;1;4
2509;Rotterdam;Schieweg;3038AW;229A;2;3
2510;Rotterdam;Bergselaan;3038CB;231A;3;4
2511;Rotterdam;Insulindestraat;3038JP;231B;4;4
2512;Rotterdam;Bergselaan;3038CB;233A;3;3
2513;Rotterdam;Vlaggemanstraat;3038LB;23B;4;2
